,PCA_1,PCA_2,total_water_loss
546,-2.3931389151453244,0.5897470724127964,0.0171
547,-2.3931389151453244,0.5897470724127964,0.0203
548,-1.4298856749253452,-0.6737100273813956,0.02
549,-1.4298856749253452,-0.6737100273813956,0.0191
550,-0.947240698775851,-0.12312993801872972,0.028
551,-0.947240698775851,-0.12312993801872972,0.0211
552,-1.8840247386450382,-0.09239294646667702,0.0244
553,-1.8840247386450382,-0.09239294646667702,0.0302
554,-1.955686391760724,1.8347930853297842,0.0266
555,-1.955686391760724,1.8347930853297842,0.0203
556,-2.2093920441507784,-0.611736013528031,0.0242
557,-2.2093920441507784,-0.611736013528031,0.025
558,-1.9284851691003628,-0.49066045104403205,0.0184
559,-1.9284851691003628,-0.49066045104403205,0.0214
560,-1.325672206437977,-1.1611073748304999,0.0277
561,-1.325672206437977,-1.1611073748304999,0.0214
562,-2.1091159432810684,-0.4324849662860992,0.0235
563,-2.1091159432810684,-0.4324849662860992,0.0244
564,-2.347596402097765,-0.8565556763931427,0.0218
565,-2.347596402097765,-0.8565556763931427,0.021
566,-1.9010821511999298,1.1200037202993982,0.0192
567,-1.9010821511999298,1.1200037202993982,0.019
568,-3.2504726126863384,0.17360991089512826,0.0225
569,-3.2504726126863384,0.17360991089512826,0.0201
570,-1.6577481060662298,-0.7580496232226829,0.0246
571,-1.6577481060662298,-0.7580496232226829,0.0279
572,-4.131063304164585,0.11256584394228954,0.0214
573,-4.131063304164585,0.11256584394228954,0.0227
574,-2.1943219155841978,-0.3445219707775387,0.0226
575,-2.1943219155841978,-0.3445219707775387,0.0271
576,-2.801079395542523,0.32133195484625293,0.0289
577,-2.801079395542523,0.32133195484625293,0.0213
578,-2.5029746728009767,-0.5676398091723518,0.0218
579,-2.5029746728009767,-0.5676398091723518,0.0225
580,-2.8136781572968177,-0.35620644815459634,0.0269
581,-2.8136781572968177,-0.35620644815459634,0.0229
582,-2.566234893966212,0.26796049447606546,0.0268
583,-2.566234893966212,0.26796049447606546,0.0178
584,-2.2432906263942614,-0.9457660458718486,0.0233
585,-2.2432906263942614,-0.9457660458718486,0.0208
586,-2.464923452677728,0.08329143296407422,0.0182
587,-2.464923452677728,0.08329143296407422,0.0185
588,-1.9556165980111129,-0.6175139233762428,0.0219
589,-1.9556165980111129,-0.6175139233762428,0.0294
590,-3.5503046152709317,0.4311494457623562,0.0171
591,-3.5503046152709317,0.4311494457623562,0.0197
592,-3.9047480222832336,-0.04296548504110752,0.0315
593,-3.9047480222832336,-0.04296548504110752,0.0272
594,-2.874028109568294,-0.2708428778156447,0.0194
595,-2.874028109568294,-0.2708428778156447,0.0175
596,-1.2682288711663665,-0.5597619927997735,0.0231
597,-1.2682288711663665,-0.5597619927997735,0.0204
598,-2.1796028351815737,-0.6726981838683418,0.0297
599,-2.1796028351815737,-0.6726981838683418,0.0164
600,0.7528164893443906,1.150369875393678,0.0204
601,0.7528164893443906,1.150369875393678,0.0217
602,0.19489347443687424,-1.1040731503500858,0.0274
603,0.19489347443687424,-1.1040731503500858,0.025
604,1.4294946941994533,-1.910654086767508,0.0201
605,1.4294946941994533,-1.910654086767508,0.0195
606,0.30688357461052895,-2.429263831625764,0.0283
607,0.30688357461052895,-2.429263831625764,0.0261
608,-0.9797984114938558,-1.4531913760780926,0.0219
609,-0.9797984114938558,-1.4531913760780926,0.0201
610,0.056788245292401986,-2.533723921671251,0.0289
611,0.056788245292401986,-2.533723921671251,0.025
612,1.2256983901563672,-2.9700890472322983,0.0257
613,1.2256983901563672,-2.9700890472322983,0.0229
614,-0.42561469065459023,-1.6230448610370787,0.0215
615,-0.42561469065459023,-1.6230448610370787,0.0306
616,1.0411931948096087,-2.5202959340497477,0.0225
617,1.0411931948096087,-2.5202959340497477,0.0234
618,0.369734513523268,-2.0837738025465162,0.0262
619,0.369734513523268,-2.0837738025465162,0.0254
620,2.142037636112944,0.6109536245788864,0.0246
621,2.142037636112944,0.6109536245788864,0.0286
622,-0.18315113838987335,-2.0381249899217133,0.0325
623,-0.18315113838987335,-2.0381249899217133,0.0312
624,0.3234370716272837,-3.1138460979867397,0.0239
625,0.3234370716272837,-3.1138460979867397,0.0232
626,-0.0029108299429286767,-3.000052381296765,0.0305
627,-0.0029108299429286767,-3.000052381296765,0.0317
628,-0.3756800990585326,-2.808944068652276,0.0255
629,-0.3756800990585326,-2.808944068652276,0.0223
630,0.1224983123086737,-3.222705209426694,0.0255
631,0.1224983123086737,-3.222705209426694,0.0239
632,-0.3932972220699583,-2.7609290375417763,0.0272
633,-0.3932972220699583,-2.7609290375417763,0.0255
634,0.1352758181971931,-2.8549833475583197,0.0321
635,0.1352758181971931,-2.8549833475583197,0.0257
636,0.6293818468420106,-2.542096925592481,0.0272
637,0.6293818468420106,-2.542096925592481,0.0261
638,-0.06411157958613456,-2.362879042582704,0.0167
639,-0.06411157958613456,-2.362879042582704,0.0174
640,-1.2041683556767853,-2.2158222017824087,0.023
641,-1.2041683556767853,-2.2158222017824087,0.0287
642,0.07650226855928499,-2.1095642962352343,0.0261
643,0.07650226855928499,-2.1095642962352343,0.0191
644,-0.052210122250446515,-2.260580416292168,0.0268
645,-0.052210122250446515,-2.260580416292168,0.0218
646,0.4411466642564984,-2.959064935484309,0.0368
647,0.4411466642564984,-2.959064935484309,0.0189
648,-0.6374851363554211,-1.8588795980642565,0.0304
649,-0.6374851363554211,-1.8588795980642565,0.0245
650,-0.09680738151286442,-2.014207576063936,0.035
651,-0.09680738151286442,-2.014207576063936,0.0255
652,0.0306036689844296,-1.725754135727616,0.0301
653,0.0306036689844296,-1.725754135727616,0.0266
654,-0.5662547315880175,-0.9906257298427193,0.0295
655,-0.5662547315880175,-0.9906257298427193,0.0334
656,-0.027982851484635633,-3.1118307092860524,0.0266
657,-0.027982851484635633,-3.1118307092860524,0.0252
658,-0.6850552983748869,-2.1480491062802396,0.0304
659,-0.6850552983748869,-2.1480491062802396,0.026
660,0.06550995281180008,-2.6092484485389864,0.0218
661,0.06550995281180008,-2.6092484485389864,0.0249
662,0.4680370008436953,-2.5611857988461604,0.0209
663,0.4680370008436953,-2.5611857988461604,0.036
664,-1.493925435470395,0.26251140962158726,0.0286
665,-1.493925435470395,0.26251140962158726,0.0389
666,0.243978106885293,-2.0627302130351404,0.0215
667,0.243978106885293,-2.0627302130351404,0.0235
668,-0.31636229164884155,-1.7011239422703723,0.0248
669,-0.31636229164884155,-1.7011239422703723,0.0246
670,-0.40924477951394644,-0.9402662149449015,0.0333
671,-0.40924477951394644,-0.9402662149449015,0.0336
672,0.3461599802117328,-1.6862671871180783,0.0233
673,0.3461599802117328,-1.6862671871180783,0.0291
674,1.4021796880284794,-2.034488369678776,0.0303
675,1.4021796880284794,-2.034488369678776,0.0309
676,-0.009345215399547767,-2.34511558758843,0.0231
677,-0.009345215399547767,-2.34511558758843,0.0207
678,-0.830837910646655,-1.7256522252090887,0.0243
679,-0.830837910646655,-1.7256522252090887,0.018
680,1.2570192137328349,-0.19686052657459865,0.023
681,1.2570192137328349,-0.19686052657459865,0.0248
682,-0.49084886587406695,-0.20689607011431332,0.0254
683,-0.49084886587406695,-0.20689607011431332,0.0305
684,-0.0719862767494043,-2.088116247254173,0.0197
685,-0.0719862767494043,-2.088116247254173,0.022
686,-1.1550346533195583,-1.432661923116907,0.0176
687,-1.1550346533195583,-1.432661923116907,0.0225
688,-0.8849884805892108,-1.9265351346334634,0.0237
689,-0.8849884805892108,-1.9265351346334634,0.0309
690,0.56799120006437,-1.0602968526804897,0.0226
691,0.56799120006437,-1.0602968526804897,0.0226
692,0.013660745341974152,-2.030922141904611,0.0209
693,0.013660745341974152,-2.030922141904611,0.0224
694,-0.1517301917862009,-0.9137959386741159,0.0282
695,-0.1517301917862009,-0.9137959386741159,0.0199
696,0.18810239636200593,-2.805708899650106,0.0309
697,0.18810239636200593,-2.805708899650106,0.025
698,0.6597267307966848,-2.559534014472767,0.0286
699,0.6597267307966848,-2.559534014472767,0.0252
700,0.4336732893960341,-2.869524478444285,0.0239
701,0.4336732893960341,-2.869524478444285,0.027
702,0.490918675900114,-3.105175342511164,0.0312
703,0.490918675900114,-3.105175342511164,0.0312
704,0.7896735684420416,-2.8001240264388865,0.0285
705,0.7896735684420416,-2.8001240264388865,0.0286
706,4.909388936385104,-0.05239996350233016,0.0291
707,4.909388936385104,-0.05239996350233016,0.0251
708,6.601548468715726,0.3898923162384105,0.032
709,6.601548468715726,0.3898923162384105,0.0326
710,3.8549419988030262,-0.4439110605466008,0.0329
711,3.8549419988030262,-0.4439110605466008,0.0285
712,0.21441667581677673,2.638817424315706,0.0271
713,0.21441667581677673,2.638817424315706,0.0202
714,2.3712153601463566,-0.23072394916025593,0.0238
715,2.3712153601463566,-0.23072394916025593,0.0226
716,0.9111009671187144,0.7200220432855935,0.028
717,0.9111009671187144,0.7200220432855935,0.0196
718,0.6136290061100239,1.4405692120297466,0.0232
719,0.6136290061100239,1.4405692120297466,0.0234
720,1.043083860927932,3.9420479520553062,0.0182
721,1.043083860927932,3.9420479520553062,0.0185
722,3.1826150671697544,-0.038823513615276015,0.0291
723,3.1826150671697544,-0.038823513615276015,0.0217
724,2.579489228765401,-1.9063076451467509,0.025
725,2.579489228765401,-1.9063076451467509,0.026
726,0.8698074231408252,2.5354160695107133,0.0311
727,0.8698074231408252,2.5354160695107133,0.0362
728,0.21529959713950075,0.9870024664133739,0.0253
729,0.21529959713950075,0.9870024664133739,0.0212
730,1.5929801277526556,0.033251377722260236,0.0224
731,1.5929801277526556,0.033251377722260236,0.0266
732,1.8848999538025042,3.023891025286752,0.027
733,1.8848999538025042,3.023891025286752,0.0293
734,-1.0616161114789757,-0.1800533502189932,0.0225
735,-1.0616161114789757,-0.1800533502189932,0.0254
736,3.718383364731059,-0.5814714763711992,0.0272
737,3.718383364731059,-0.5814714763711992,0.0212
738,4.365213580528112,-0.5338388129782314,0.0336
739,4.365213580528112,-0.5338388129782314,0.0257
740,1.166306194514171,-0.8598522201319334,0.0264
741,1.166306194514171,-0.8598522201319334,0.0259
742,3.6167361666041926,-1.4742006352841788,0.03
743,3.6167361666041926,-1.4742006352841788,0.0265
744,4.810893713247926,0.5251191993868685,0.0284
745,4.810893713247926,0.5251191993868685,0.0328
746,4.1537694336691935,-1.7858119972496973,0.0298
747,4.1537694336691935,-1.7858119972496973,0.0305
748,4.633916520088041,-0.6983675993960154,0.0302
749,4.633916520088041,-0.6983675993960154,0.0364
750,5.98013349777488,-0.014474623067957201,0.0369
751,5.98013349777488,-0.014474623067957201,0.0339
752,4.080616819831911,-0.6247798613307334,0.0292
753,4.080616819831911,-0.6247798613307334,0.0364
754,4.965675224563544,2.720433262344412,0.0372
755,4.965675224563544,2.720433262344412,0.0416
756,3.0820187591861536,2.2762110363720955,0.0257
757,3.0820187591861536,2.2762110363720955,0.0267
758,2.052556118460384,0.7769435065533219,0.0275
759,2.052556118460384,0.7769435065533219,0.019
760,2.6959885822484186,-0.14426776697155405,0.0296
761,2.6959885822484186,-0.14426776697155405,0.0293
762,2.9100089345473337,-0.3299765970779807,0.0332
763,2.9100089345473337,-0.3299765970779807,0.0314
764,2.9486016619362125,-0.8549235423091344,0.0225
765,2.9486016619362125,-0.8549235423091344,0.0264
766,6.925894056722102,-1.4800176297478738,0.0255
767,6.925894056722102,-1.4800176297478738,0.0208
768,1.3566797384652873,-0.7514693339787076,0.0221
769,1.3566797384652873,-0.7514693339787076,0.0229
770,3.8999309983433035,-0.23777693976165384,0.02
771,3.8999309983433035,-0.23777693976165384,0.0315
772,3.6494511966092253,-1.1795086105893946,0.0374
773,3.6494511966092253,-1.1795086105893946,0.0326
774,4.752030139752923,1.3122850305145972,0.0348
775,4.752030139752923,1.3122850305145972,0.0332
776,3.429844159258097,-0.7793061435143278,0.037
777,3.429844159258097,-0.7793061435143278,0.0355
778,3.4316495849855553,-0.9378870219470294,0.0323
779,3.4316495849855553,-0.9378870219470294,0.0305
780,6.433335089628738,-1.3657876406223786,0.0249
781,6.433335089628738,-1.3657876406223786,0.0426
782,0.005390848112595386,0.33048206769458544,0.0379
783,0.005390848112595386,0.33048206769458544,0.0254
784,0.251297312998471,1.0848374747424243,0.0262
785,0.251297312998471,1.0848374747424243,0.0241
786,3.5701424583910124,0.14465123398269,0.0451
787,3.5701424583910124,0.14465123398269,0.0382
788,3.158210090425432,1.2965908899741456,0.0377
789,3.158210090425432,1.2965908899741456,0.0434
790,3.350552257291365,-0.6376312339534413,0.0349
791,3.350552257291365,-0.6376312339534413,0.0343
792,4.507125398229085,2.56579734863443,0.0324
793,4.507125398229085,2.56579734863443,0.0365
794,3.8057898450289382,-0.15359014161995246,0.0338
795,3.8057898450289382,-0.15359014161995246,0.0357
796,5.342614783246192,-1.5142692846357917,0.0319
797,5.342614783246192,-1.5142692846357917,0.025
798,2.0543903749404224,4.328806613544765,0.0397
799,2.0543903749404224,4.328806613544765,0.0231
800,4.4157925671810725,1.1422181229601773,0.0294
801,4.4157925671810725,1.1422181229601773,0.0359
802,6.280197519479965,-2.0406334904710337,0.029
803,6.280197519479965,-2.0406334904710337,0.037
804,6.868355773329655,0.2322869582283741,0.0383
805,6.868355773329655,0.2322869582283741,0.046
806,3.7642584283839464,2.1327749707490646,0.0305
807,3.7642584283839464,2.1327749707490646,0.0216
808,-0.5388926758696628,-0.26171943618176424,0.0353
809,-0.5388926758696628,-0.26171943618176424,0.0209
810,-1.199965112417109,1.37438200566822,0.0231
811,-1.199965112417109,1.37438200566822,0.0243
812,-0.8609906713780036,0.7716368757642693,0.0232
813,-0.8609906713780036,0.7716368757642693,0.0274
814,0.3869129295647693,2.2117665355166642,0.027
815,0.3869129295647693,2.2117665355166642,0.0229
816,-0.28358802730257926,0.7498032454274692,0.0212
817,-0.28358802730257926,0.7498032454274692,0.0246
818,-1.043317421949984,0.6570785203013676,0.0226
819,-1.043317421949984,0.6570785203013676,0.0277
820,-1.197588264508686,1.9879693609019735,0.0218
821,-1.197588264508686,1.9879693609019735,0.0219
822,-0.8056312431040568,1.308981593008266,0.0282
823,-0.8056312431040568,1.308981593008266,0.0212
824,-0.8070966255931115,1.4024855610543165,0.0226
825,-0.8070966255931115,1.4024855610543165,0.0232
826,0.15620473099536292,3.850969949512458,0.0324
827,0.15620473099536292,3.850969949512458,0.0203
828,-0.004683761490935419,0.2941463275542034,0.0255
829,-0.004683761490935419,0.2941463275542034,0.026
830,-0.8585479330390959,0.15445867141114494,0.0218
831,-0.8585479330390959,0.15445867141114494,0.0242
832,1.548361032210447,1.3801245878730612,0.0208
833,1.548361032210447,1.3801245878730612,0.0291
834,-0.1585111336743893,2.5502375108243553,0.0327
835,-0.1585111336743893,2.5502375108243553,0.0209
836,0.6460083574101435,3.50138426337828,0.0314
837,0.6460083574101435,3.50138426337828,0.0226
838,0.3786600437101445,2.0599433628486765,0.0279
839,0.3786600437101445,2.0599433628486765,0.0483
840,-0.4672050927242378,-0.7885650388645837,0.0249
841,-0.4672050927242378,-0.7885650388645837,0.0222
842,-0.05223415038780107,1.4012943266907674,0.0259
843,-0.05223415038780107,1.4012943266907674,0.0252
844,0.32402895912932006,1.997606680611061,0.0346
845,0.32402895912932006,1.997606680611061,0.0235
846,0.9111153276189072,3.229119153529462,0.0337
847,0.9111153276189072,3.229119153529462,0.0327
848,-0.4691365968062759,1.8177187897846299,0.036
849,-0.4691365968062759,1.8177187897846299,0.0254
850,-0.5454315779572694,-0.3820860603503813,0.0264
851,-0.5454315779572694,-0.3820860603503813,0.0254
852,-0.637819106204763,-0.48364138235809523,0.0322
853,-0.637819106204763,-0.48364138235809523,0.0331
854,1.4990863291729448,0.29598942653104054,0.0275
855,1.4990863291729448,0.29598942653104054,0.0241
856,-0.2607499759062101,1.4385643140817297,0.0236
857,-0.2607499759062101,1.4385643140817297,0.0254
858,-0.3344891612278018,1.9843238438119775,0.0367
859,-0.3344891612278018,1.9843238438119775,0.0235
860,-0.1060536436558022,1.5659041948005152,0.0313
861,-0.1060536436558022,1.5659041948005152,0.0298
862,1.3904791868834183,1.897305704140414,0.0498
863,1.3904791868834183,1.897305704140414,0.0537
864,-0.45062881916908293,1.9993072968023071,0.0358
865,-0.45062881916908293,1.9993072968023071,0.0374
866,-1.5473485022236446,0.7814836698306771,0.0266
867,-1.5473485022236446,0.7814836698306771,0.0279
868,0.5808835878850279,2.807568853270582,0.0217
869,0.5808835878850279,2.807568853270582,0.0276
870,-0.8694221166141519,2.030808030319044,0.0227
871,-0.8694221166141519,2.030808030319044,0.0382
872,-1.6613954754076365,1.2263235501848928,0.0301
873,-1.6613954754076365,1.2263235501848928,0.0236
874,-0.5434344977800311,1.9813546624649554,0.0257
875,-0.5434344977800311,1.9813546624649554,0.022
876,-1.7001434482910631,2.4327643072696037,0.0403
877,-1.7001434482910631,2.4327643072696037,0.0268
878,-0.8987175250441806,1.5537870793886157,0.0254
879,-0.8987175250441806,1.5537870793886157,0.0287
880,-0.4495000631448033,1.4718985853046649,0.0262
881,-0.4495000631448033,1.4718985853046649,0.0254
882,-0.6577706924396279,1.4069195926865212,0.033
883,-0.6577706924396279,1.4069195926865212,0.0252
884,-0.8514664606974728,1.5207484775926103,0.0212
885,-0.8514664606974728,1.5207484775926103,0.0213
886,-1.0636737282283535,3.142563320996689,0.0225
887,-1.0636737282283535,3.142563320996689,0.0248
888,-0.009553801453774885,0.6852470560356206,0.0336
889,-0.009553801453774885,0.6852470560356206,0.0288
890,-0.6838846709385813,0.7240529341711415,0.0325
891,-0.6838846709385813,0.7240529341711415,0.0309
892,1.060052697660123,1.4823121366673586,0.0252
893,1.060052697660123,1.4823121366673586,0.0285
894,-2.5203522323996603,-0.6273528539545828,0.0336
895,-2.5203522323996603,-0.6273528539545828,0.0288
896,1.7760465037406021,1.3061466003345232,0.0405
897,1.7760465037406021,1.3061466003345232,0.0262
898,4.459714862435592,-2.081091258591415,0.0297
899,4.459714862435592,-2.081091258591415,0.0208
900,0.733074215832471,1.0863818284197626,0.0349
901,0.733074215832471,1.0863818284197626,0.0286
902,0.5158607990173796,-0.6444029541419215,0.025
903,0.5158607990173796,-0.6444029541419215,0.0228
904,1.389935580922796,-0.21887354483212615,0.0248
905,1.389935580922796,-0.21887354483212615,0.0318
906,1.103746053296578,1.224663567266913,0.0331
907,1.103746053296578,1.224663567266913,0.0271
908,4.3730982561355,2.723565541655767,0.026
909,4.3730982561355,2.723565541655767,0.0262
910,-0.6456620415005289,-0.27673640805099553,0.0359
911,-0.6456620415005289,-0.27673640805099553,0.0292
912,-1.4272832895293288,0.4660564808154102,0.0326
913,-1.4272832895293288,0.4660564808154102,0.0291
914,-0.21009417454399362,0.9347320909037062,0.0269
915,-0.21009417454399362,0.9347320909037062,0.0269
916,-1.2875600545528283,1.5399270747066458,0.045
917,-1.2875600545528283,1.5399270747066458,0.0259
918,-1.2473868396293577,1.4343905222331355,0.0295
919,-1.2473868396293577,1.4343905222331355,0.0259
920,-1.9005954524931596,-0.11996661695044168,0.0361
921,-1.9005954524931596,-0.11996661695044168,0.0372
922,-1.5113342612543128,-0.3910315632392526,0.027
923,-1.5113342612543128,-0.3910315632392526,0.0299
924,-1.821708559357999,1.15499766341982,0.0224
925,-1.821708559357999,1.15499766341982,0.026
926,-1.6377186303813143,-1.2614129976990882,0.0242
927,-1.6377186303813143,-1.2614129976990882,0.034
928,-2.0778015004122996,1.9739259091222756,0.0304
929,-2.0778015004122996,1.9739259091222756,0.0435
930,-0.6624223875028113,0.06385859379925465,0.0285
931,-0.6624223875028113,0.06385859379925465,0.0291
932,-1.2060066597985415,1.156632752548599,0.0185
933,-1.2060066597985415,1.156632752548599,0.0204
934,-0.3041290213640011,1.5521203172480487,0.0319
935,-0.3041290213640011,1.5521203172480487,0.0216
936,-0.12468919661094918,2.7513565667167574,0.0209
937,-0.12468919661094918,2.7513565667167574,0.0223
938,0.0672549801088413,1.4047544611659362,0.0216
939,0.0672549801088413,1.4047544611659362,0.0188
940,1.2576613320417305,1.2026104722559023,0.0277
941,1.2576613320417305,1.2026104722559023,0.0265
942,-0.2447309429938669,-2.0836025541003687,0.0247
943,-0.2447309429938669,-2.0836025541003687,0.0296
944,-0.29112728341396066,-0.8184138400713328,0.0284
945,-0.29112728341396066,-0.8184138400713328,0.0239
946,-0.66310521479443,-1.5024489049644074,0.0282
947,-0.66310521479443,-1.5024489049644074,0.0235
948,-0.2510002092784774,-0.7906299252678645,0.0161
949,-0.2510002092784774,-0.7906299252678645,0.0195
950,-0.39974869876750485,-1.1369651616791334,0.0274
951,-0.39974869876750485,-1.1369651616791334,0.0318
952,-0.08328724530547915,-1.3768514788337853,0.0246
953,-0.08328724530547915,-1.3768514788337853,0.0242
954,-0.0022156385419572146,-0.5506377872428436,0.0329
955,-0.0022156385419572146,-0.5506377872428436,0.0253
956,-0.57206647762276,-1.8843160299995918,0.0253
957,-0.57206647762276,-1.8843160299995918,0.0327
958,-0.23173704741432674,-1.9909355976717398,0.0289
959,-0.23173704741432674,-1.9909355976717398,0.024
960,-0.4563467307118171,-1.3933709120998026,0.0308
961,-0.4563467307118171,-1.3933709120998026,0.0228
962,0.5226619101291744,-1.22879537746417,0.0222
963,0.5226619101291744,-1.22879537746417,0.0249
964,-0.6473564874520543,0.029675478163272054,0.023
965,-0.6473564874520543,0.029675478163272054,0.0233
966,0.32470066671311515,-0.9970277821732827,0.0329
967,0.32470066671311515,-0.9970277821732827,0.0418
968,1.296183062842822,-1.088409387154485,0.0267
969,1.296183062842822,-1.088409387154485,0.0341
970,1.366944634428039,0.3415208384512171,0.0274
971,1.366944634428039,0.3415208384512171,0.0297
972,0.22737418444293367,-1.0683429780724913,0.0332
973,0.22737418444293367,-1.0683429780724913,0.027
974,-1.4697299052463655,0.5378501862493754,0.0282
975,-1.4697299052463655,0.5378501862493754,0.0239
976,0.7568651737067393,-1.7801872297610977,0.031
977,0.7568651737067393,-1.7801872297610977,0.0259
978,-0.5162891897676859,1.470126297054005,0.0265
979,-0.5162891897676859,1.470126297054005,0.0224
980,1.4192729029697282,-1.4054563411884022,0.0253
981,1.4192729029697282,-1.4054563411884022,0.0281
982,0.5427978003671392,-0.8286820259381661,0.0351
983,0.5427978003671392,-0.8286820259381661,0.0333
984,1.6193678674306293,-1.3456248690712675,0.0262
985,1.6193678674306293,-1.3456248690712675,0.029
986,0.43531922206279733,-1.1879994280221224,0.0215
987,0.43531922206279733,-1.1879994280221224,0.0213
988,1.6933151480968265,-1.1296783102117935,0.0239
989,1.6933151480968265,-1.1296783102117935,0.0201
990,1.3823243726510772,-1.1675053805006153,0.023
991,1.3823243726510772,-1.1675053805006153,0.0157
992,1.7910176537168996,-0.053055251152710134,0.023
993,1.7910176537168996,-0.053055251152710134,0.0252
994,1.131292106122091,-0.6182273534496322,0.0224
995,1.131292106122091,-0.6182273534496322,0.0189
996,-1.0283858772035837,1.5053743916868594,0.0217
997,-1.0283858772035837,1.5053743916868594,0.0236
998,-2.6636099078823996,-1.0117878515766319,0.0216
999,-2.6636099078823996,-1.0117878515766319,0.0233
1000,0.5481628921921597,0.2488524599071247,0.0242
1001,0.5481628921921597,0.2488524599071247,0.0295
1002,1.9238705598954342,-1.0251013364875003,0.0304
1003,1.9238705598954342,-1.0251013364875003,0.0256
1004,-2.1720967923332166,-0.8512242370186092,0.0221
1005,-2.1720967923332166,-0.8512242370186092,0.0309
1006,2.287134789753386,5.693794999728602,0.0229
1007,2.287134789753386,5.693794999728602,0.0255
1008,0.36932319613250936,3.0825839442776433,0.0239
1009,0.36932319613250936,3.0825839442776433,0.023
